// Déplacements de l'unité terrestre 1 sur un horizon temporel (x_1^t, y_1^t) 
(44.99869445086804,620.7714824715258), (64.99262633338044,621.2641160853344), (84.9797458822783,621.9817874154469), (104.96513693020118,622.7460809857479), (124.92551488134464,624.0043782668013), (144.86485641444582,625.5608676584601), (164.7911654452938,627.2761543421215), (184.71064174823886,629.0690469257445), (204.62741987114907,630.8916684450853), (224.54412504963443,632.7150868922045), (244.46241702234028,634.5210893534546), (264.3833734879743,636.2974602309214), (284.3077334815728,638.0352400919771), (304.2312722518163,639.7824100524006), (324.1597360385949,641.472478423519), (344.07141082406775,643.3500319480726), (363.9551298934274,645.5035676386947), (383.77569397981637,648.1766256809652), (403.5265050433973,651.3239201271092), (423.25432103608574,654.6122747549782), (442.9393669198895,658.1476627892032), (462.607901986226,661.7737803196056), (482.2480352722869,665.5507055910084), (501.76705031701937,669.9105280281622), (521.1544519150477,674.8226211947018), (540.4356363629378,680.1363699925321), (559.633122887961,685.744980437335), (554.4317023233721,705.0567702070656), (542.2310090057321,720.9042647273011), (532.6163986992951,735.0163228733473), (526.4323419940414,747.565279235253), (524.510844770068,758.8499826095594), (527.6502398174363,769.2870210271931), (536.5933366671467,779.3983390763365), (552.0051814221624,789.7946755880882), (569.8498857501031,798.8260944936852), (588.3379834756907,806.4543474056645), (607.1936291151095,813.1225276312334), (626.2642563437391,819.1484032611025), (645.4345517862673,824.8492604463147), (664.612803650786,830.5232938812784), (683.7596163502483,836.3025294234335), (702.8538159418318,842.2532892032239), (721.8719534368767,848.4428324997498), (740.7891520565336,854.9343343586764), (759.6559485535115,861.5708989776356), (778.4675086235724,868.3624531245516), (797.2861677583346,875.1343116855104), (816.238176315364,881.5234721666915), (799.229389137366,871.0020103512605), (785.2506981130267,856.6982976428042), (772.4632890921607,841.3203208404717), (760.6228637271786,825.2018740425856), (743.4506452092093,814.9493177188626), (726.047695596904,805.0934897581297), (709.6648901770659,793.6216247582388), (694.4236824311419,780.6715055910039), (680.4244799236556,766.3878670785523), (667.6253399310482,751.0196526263253), (655.8707849251686,734.8384772483205), (645.0095800916721,718.0446024850376), (634.8400297183293,700.8230971732467), (625.1352473948664,683.3354672579551), (615.7265303960203,665.6867833286751), (606.4383998367903,647.9743405068988), (597.2480832853239,630.2109488914487), (577.3009907110198,631.6647363009905), (557.3333756163706,630.5270423913922), (537.6894017923797,626.7701430844689), (518.7113816839139,620.4586652256255), (500.6509680134918,611.8667237655578), (483.64434017962543,601.3417719974801), (467.72358850024506,589.2368281329466), (452.86576666025974,575.848582162273), (438.96315670705854,561.4709107065347), (425.84141718053394,546.3772050052153), (413.3353055053465,530.769605229217), (401.2884928478094,514.8048219612173), (389.56206140864435,498.60325395986126), (370.8273669010189,505.6040554643997), (351.2583151577545,509.73348809727344), (331.280223639038,510.6693616302825), (311.4080817811824,508.4114913990108), (292.1042507529216,503.18061120229856), (273.62793966963346,495.52385413722436), (256.2225643885815,485.67231053605485), (240.18032320121486,473.7288396131465), (225.79020234974033,459.8391160061067), (213.3451211876267,444.182808814805), (203.10042173561595,427.00590184242), (217.70187725809922,413.33851377355535), (234.22398179996037,402.0681960536412), (252.27552992266286,393.4576437848401), (271.25467671926634,387.14955478158606), (290.8283670281649,383.04216538060035), (310.70141326161547,380.79226907118135), (330.69535524288483,380.3000454943042), (350.6682899057988,381.34018055811504), (370.56006824495,383.4179568949894), (390.3369229315916,386.39722168742776)

// Déplacements de l'unité terrestre 2 sur un horizon temporel (x_2^t, y_2^t) 
(229.3805374229287,487.65490627854166), (244.5678598302692,495.4460642972522), (262.2412715363237,504.8082498683833), (279.8312262818082,514.3263112283352), (297.37001095069303,523.9383366308448), (314.8806527760779,533.6015360421724), (332.3830660509374,543.2796313897097), (349.88960833900165,552.9502558326409), (367.4081741876699,562.5990822175374), (384.9441582022266,572.216216127451), (402.50166362589863,581.7940031003236), (420.08424994534937,591.3256691833893), (437.6954141922184,600.8044293275117), (455.34284744074813,610.2154919528843), (473.0577410961733,619.4989472781917), (490.80159495258073,628.7269291985498), (508.5537175129375,637.938994363434), (526.2519131586112,647.2542437367711), (543.898860452792,656.6662175571981), (561.5484249528546,666.0732826126832), (579.1791340623139,675.5156391139824), (596.8341394730423,684.9124887960381), (614.5032183005255,694.2828491620106), (632.0806075772788,703.8240957374576), (649.5978363591594,713.4753493245962), (667.1445171570169,723.0729528264135), (684.7698819454614,732.5252814323319), (702.4888720192915,741.8009156836114), (720.2710390017288,750.9548513076323), (738.0514033410143,760.1122878464386), (755.7690637013789,769.3904617699412), (773.362316686548,778.9024252580881), (790.7682310655764,788.7530163383193), (807.9225131535901,799.0355552293156), (824.7602234699357,809.8286785633107), (841.2240006493525,821.1840315294897), (857.2952240641151,833.0884751516329), (872.9732340251616,845.5062045600768), (888.0380654413592,858.2616134965737), (902.2864466742677,871.2460815605966), (895.7201147794732,884.4744077674279), (887.0400835855347,896.0205593248164), (876.6141773673793,905.6084670317651), (896.5952496070589,906.4783820579041), (911.8214441093648,893.5106142863117), (931.7016597517844,895.6962551559193), (950.6980059402556,901.9523586946848), (968.8277835241732,910.3969525130799), (966.3726191636938,898.8039762824067), (948.8108878423651,889.2339400757112), (929.8097915533199,882.9922784528394), (910.3843267487119,878.2329384644651), (890.8229737518368,874.0671889602769), (872.1051384117716,867.0214356164387), (885.5663558714131,852.2296938493497), (896.6795038904623,836.0826202586012), (904.5147883199841,818.3059579050139), (891.7975987314854,802.8698609575928), (877.8288144900769,788.5564732797236), (862.9799999352307,775.1582380856471), (847.5301161987302,762.4578013794304), (831.6768290895707,750.2646357595203), (815.5484517647125,738.4377407795604), (799.2401842619294,726.8601585165114), (782.8233145547014,715.43709460984), (766.3417544716707,704.107567822306), (749.8439840188028,692.8016591863548), (733.3384008345031,681.5071594742753), (716.8258480631632,670.2228517430179), (700.3109821916912,658.9419295623055), (683.7902187539232,647.6696460565863), (667.2620339693489,636.408247043721), (650.7283327030555,625.1549487522435), (634.1887781903561,613.9102550471467), (617.6458245817297,602.6705626179547), (601.0561105862042,591.5000035653975), (584.3957796271455,580.435042095305), (567.6691178390978,569.4706093499112), (550.8927505157843,558.5823817883078), (534.0753515821282,547.7576373060458), (517.2196309575311,536.9926625162225), (500.3008350813959,526.3270942659288), (483.30181338004434,515.7898621247554), (466.2223869012159,505.38346067399954), (449.04114161253636,495.14603861909586), (431.8053017574222,485.00080207730645), (438.7607264972636,466.24921369956087), (447.0830981456955,448.0630065593852), (456.3190801336543,430.3233155610025), (467.75692511246086,413.9167405911683), (482.7622210186744,400.69399145314975), (494.7255894236599,388.67856105171523), (503.4390287914176,377.94953901424697), (508.31268350905566,368.12722379855285), (509.11028651962164,359.1233605452139), (505.4921194003007,350.63452596381813), (497.3857141734711,342.58320410638646), (484.6925927262612,334.74734306470305), (466.98272281133325,326.51553881811685), (448.36748400356976,319.2030232365994)

// Déplacements de l'unité terrestre 3 sur un horizon temporel (x_3^t, y_3^t) 
(159.48304488713606,331.21928698957015), (174.5756746826348,344.34226400913485), (189.65995422340433,357.47483842300824), (204.7546273514832,370.5954650527258), (219.86634343026896,383.6964587995439), (234.99953951748313,396.7726347002392), (250.1570777158477,409.8205861013259), (265.3395111213145,422.8395613255348), (280.5465038052036,435.8298412883433), (295.7776031514274,448.7918477960357), (311.0326283277507,461.7256873987888), (326.31185459408744,474.63092837685986), (341.61610104806624,487.5064881889953), (356.9723057721958,500.3200347890051), (372.40804393559165,513.0376598562527), (387.93180403923327,525.6476904765401), (403.5389790359438,538.1543322568924), (419.2106470781165,550.5800644597022), (434.9534513936325,562.9155463020693), (450.75821675728406,575.1715404192317), (443.4986821927062,556.5355763200578), (438.47262888721934,539.2941923048865), (436.23271356011287,524.2616683683633), (438.08261178879394,512.8950843838718), (444.9377716533637,506.1358443840392), (457.64418053053015,504.7280076074753), (476.74237391923555,509.30566809367633), (495.1155865869075,517.2066209645964), (512.4215295200261,527.2318062095504), (528.8029730147323,538.7056159094604), (544.4428781933483,551.1713034558376), (559.5125752294822,564.3206088077997), (574.1577306997913,577.9411602375501), (588.4971198996373,591.8832518085928), (602.6255559967896,606.0390737009693), (616.6149855068455,620.3322840465556), (630.5650793110342,634.6638883829283), (644.5359763102125,648.9752138644606), (658.5349545299839,663.2590721948405), (672.5440466680761,677.5330112960993), (686.5485634823589,691.8114393888017), (700.5811379750627,706.0622938581561), (714.6656537107492,720.2618155575373), (728.8531072510488,734.3584875776221), (743.1824352368418,748.3109196048913), (757.6679166399797,762.1011635664515), (772.364484085538,775.6662255021065), (752.6831946232402,779.2224658063103), (734.8244543593017,782.7629637769473), (718.5290903604354,785.5306578149515), (703.2573410943099,786.7102404415064), (689.3370261588253,786.2864934942728), (676.7599265056552,784.1425708791165), (664.9328877988395,779.7360865321286), (654.4111470163405,773.529115949077), (645.8352765017463,765.9501795532021), (639.184646594519,756.8538424424488), (619.9072801008919,751.5262594003574), (599.9125233578526,751.0683262319955), (580.5783489274254,746.9379703069051), (562.213947012977,739.0165599321925), (545.6912725947537,727.747077687236), (531.4047129965286,713.7508562383463), (519.5221839710122,697.6634231317951), (510.02887557128673,680.060096865782), (502.9756947648938,661.345059048232), (498.28932026726994,641.9018624471578), (495.7832536618143,622.0594928767406), (476.2184597008607,617.9099341935269), (456.2918677739309,616.1979370622163), (436.3388760052379,617.568382055082), (416.65473246730755,615.1935217971148), (397.65549196049926,608.946213563607), (380.16522391626336,599.246186566697), (364.6442012386087,586.6327867458823), (351.25257503055315,571.7780115034318), (339.9982775678934,555.2449903450962), (330.792213752587,537.4897548065711), (323.4954480903799,518.868336738367), (303.84502702582313,522.5913666852817), (284.4522078559681,527.4820276472891), (265.49776409316866,533.8639600852639), (246.82523979233838,536.2772323708857), (228.53262704014134,534.4719110091622), (211.53732105165145,528.8830963957098), (196.60745138650807,519.8204818873841), (184.42074967651186,507.5742358128538), (175.3874180857826,492.33586895389925), (169.8455494852736,474.39972647758407), (168.11660436391458,454.4745979016544), (170.54860212213768,434.62301391185656), (176.89010979840032,415.6550071533196), (187.18717000203003,398.5094377208737), (200.70619092559454,383.7705071874793), (216.8614314285355,371.98033313057346), (234.8313953038822,363.2007888190084), (253.99013702665746,357.46122301661615), (273.7644314885647,354.46501232078964), (293.7410456207279,353.49811635189843), (313.7254328474156,354.2882221510166)

// Déplacements de l'unité terrestre 4 sur un horizon temporel (x_4^t, y_4^t) 
(737.1147538439019,866.0697077299538), (723.0467230662912,851.8538535508974), (708.9995564133534,837.6173824634195), (694.9783319889705,823.3553606698207), (680.9871817398594,809.0638346943764), (667.0291824501489,794.7399296462255), (653.1043935235731,780.3837374856869), (639.2117819728998,765.9964047133451), (625.3501195184224,751.5792512495668), (611.5184811212029,737.1332905944715), (597.7165005485489,722.6589915692309), (583.9444987028872,708.1561654597069), (570.2035586351507,693.6239059638518), (556.541014513191,679.0179178728151), (542.9908866139606,664.3075802181419), (543.2302819971977,684.3061474130807), (542.924905991487,702.4778922553155), (542.6654342958346,718.7665241960848), (542.7417662954194,732.8811908722943), (542.7380182851045,744.094248931377), (542.6649408531924,751.9796075957277), (542.7203777730695,756.4462653899415), (543.1426049906034,757.5306693304092), (544.9721424294123,756.0518221730383), (548.9106341561265,752.4609936763712), (555.6532898940168,747.1810469750259), (565.6592138582881,740.7054150486676), (573.1942283587368,759.2317087006107), (585.6164874527,774.906129870225), (600.3577695515676,788.4225865834915), (616.8388492006158,799.752812247693), (634.5218790703314,809.0968185954405), (652.9846128176587,816.7862569738464), (671.9272859806615,823.2030422624198), (691.1483354148643,828.7303615627619), (710.5220152374374,833.6962985471009), (729.9601691312739,838.4035454281903), (749.4152282487127,843.0404274341253), (763.4516281373689,857.2875140894992), (779.2250501310915,869.5838207954962), (795.7124585689418,880.9048350170004), (812.7357752434258,891.4027724048988), (830.1805312999069,901.1844126625379), (848.3590408600511,892.8452406309904), (867.2445814279882,886.2622050502875), (886.6745259312012,881.5211865308063), (906.4954417856859,878.8507381247446), (901.4887329152575,898.2139213931737), (911.096327265287,915.7551337459525), (894.2593351317512,926.5493773922325), (877.9498349900618,914.9735316292553), (862.3827644490297,927.5300564180067), (845.9125495074877,916.1840430309437), (836.2402886592546,898.6784047939717), (826.2381118268165,881.359153695479), (816.0646025963389,864.1399867604213), (805.6875670744291,847.0427023626866), (795.0557582024516,830.1026716628992), (784.120323710451,813.3570372326614), (772.8125023620764,796.8605777230198), (761.1358638631724,780.6230867417779), (749.0847956851127,764.6615155231367), (736.6538188412974,748.9940072749013), (723.8778453183612,733.6065285814559), (710.7880049068842,718.4851504034569), (697.4619892001027,703.5714887007559), (683.9461248739855,688.8296634569813), (663.9929205276466,690.1970099065846), (644.188392062457,687.4076278475087), (625.1387031964797,681.3158830966624), (607.0805939127722,672.7190994482462), (590.0186713957182,662.2840239802849), (573.840019993822,650.5259952842865), (558.4002171152956,637.8133052828647), (543.5312996016681,624.4373831848206), (529.0397729319191,610.6534920513288), (514.7736513845606,596.6364390088382), (500.6233436034288,582.5024802675923), (486.5147924407193,568.3268397498165), (472.3288596513265,554.2286373504029), (453.07845453741004,559.6528334152679), (433.0933197240595,560.423798065692), (413.3568976533947,557.1874971142081), (394.40453018142045,550.7994013723417), (405.2060563606297,533.9670803143338), (414.8827348174317,516.4638836336225), (423.29934783811655,498.32109924808674), (430.00054841424037,479.4771635965686), (434.4730349386117,459.98365533639856), (436.2602023577479,440.0636645578872), (435.34606242921313,420.08456677567847), (431.57534073735474,400.44324151686385), (425.3461201616203,381.4380629852413), (416.85980897927584,363.3277752316904), (406.4836398491665,346.2299650156608), (394.5118704614508,330.2088309194941), (381.19761559624317,315.2846687190792), (366.73802163984953,301.46728319879264), (351.3066834235204,288.74431967399784), (335.0449804062818,277.10142420168796)
