// Nombre d'états (#T), de HAPS (#H), de positions envisageables pour le déploiement (#E) de types de communication (#C), d'unités (#U) et de bases (#B)
100, 10, 289, 3, 10, 1

// Altitude de déploiement des HAPS (A)
20

// Nombre de relais par type de communication (R_1, R_2, ...)
4, 4, 4

// Types de communication de chaque unité (C_u)
3
3, 2
2
2, 3
1
2
2
1, 3
3
1

// Types de communication de chaque base (C_b)
1, 2, 3

// Positions des bases (x_b, y_b)
600, 750

// Positions envisageables pour le déploiement d'un HAPS (x_e, y_e)
0, 0
0, 60
0, 120
0, 180
0, 240
0, 300
0, 360
0, 420
0, 480
0, 540
0, 600
0, 660
0, 720
0, 780
0, 840
0, 900
0, 960
60, 0
60, 60
60, 120
60, 180
60, 240
60, 300
60, 360
60, 420
60, 480
60, 540
60, 600
60, 660
60, 720
60, 780
60, 840
60, 900
60, 960
120, 0
120, 60
120, 120
120, 180
120, 240
120, 300
120, 360
120, 420
120, 480
120, 540
120, 600
120, 660
120, 720
120, 780
120, 840
120, 900
120, 960
180, 0
180, 60
180, 120
180, 180
180, 240
180, 300
180, 360
180, 420
180, 480
180, 540
180, 600
180, 660
180, 720
180, 780
180, 840
180, 900
180, 960
240, 0
240, 60
240, 120
240, 180
240, 240
240, 300
240, 360
240, 420
240, 480
240, 540
240, 600
240, 660
240, 720
240, 780
240, 840
240, 900
240, 960
300, 0
300, 60
300, 120
300, 180
300, 240
300, 300
300, 360
300, 420
300, 480
300, 540
300, 600
300, 660
300, 720
300, 780
300, 840
300, 900
300, 960
360, 0
360, 60
360, 120
360, 180
360, 240
360, 300
360, 360
360, 420
360, 480
360, 540
360, 600
360, 660
360, 720
360, 780
360, 840
360, 900
360, 960
420, 0
420, 60
420, 120
420, 180
420, 240
420, 300
420, 360
420, 420
420, 480
420, 540
420, 600
420, 660
420, 720
420, 780
420, 840
420, 900
420, 960
480, 0
480, 60
480, 120
480, 180
480, 240
480, 300
480, 360
480, 420
480, 480
480, 540
480, 600
480, 660
480, 720
480, 780
480, 840
480, 900
480, 960
540, 0
540, 60
540, 120
540, 180
540, 240
540, 300
540, 360
540, 420
540, 480
540, 540
540, 600
540, 660
540, 720
540, 780
540, 840
540, 900
540, 960
600, 0
600, 60
600, 120
600, 180
600, 240
600, 300
600, 360
600, 420
600, 480
600, 540
600, 600
600, 660
600, 720
600, 780
600, 840
600, 900
600, 960
660, 0
660, 60
660, 120
660, 180
660, 240
660, 300
660, 360
660, 420
660, 480
660, 540
660, 600
660, 660
660, 720
660, 780
660, 840
660, 900
660, 960
720, 0
720, 60
720, 120
720, 180
720, 240
720, 300
720, 360
720, 420
720, 480
720, 540
720, 600
720, 660
720, 720
720, 780
720, 840
720, 900
720, 960
780, 0
780, 60
780, 120
780, 180
780, 240
780, 300
780, 360
780, 420
780, 480
780, 540
780, 600
780, 660
780, 720
780, 780
780, 840
780, 900
780, 960
840, 0
840, 60
840, 120
840, 180
840, 240
840, 300
840, 360
840, 420
840, 480
840, 540
840, 600
840, 660
840, 720
840, 780
840, 840
840, 900
840, 960
900, 0
900, 60
900, 120
900, 180
900, 240
900, 300
900, 360
900, 420
900, 480
900, 540
900, 600
900, 660
900, 720
900, 780
900, 840
900, 900
900, 960
960, 0
960, 60
960, 120
960, 180
960, 240
960, 300
960, 360
960, 420
960, 480
960, 540
960, 600
960, 660
960, 720
960, 780
960, 840
960, 900
960, 960

// Poids et puissance maximale de chacun des HAPS (W_h, P_h)
196, 147
157, 171
171, 111
162, 138
185, 101
199, 104
117, 188
171, 125
170, 109
180, 198

// Poids, puissance et portée de chacun des relais de type 1 (w_r, p_r, s_r)
53, 89, 122
80, 90, 112
60, 75, 193
82, 58, 120

// Poids, puissance et portée de chacun des relais de type 2 (w_r, p_r, s_r)
41, 41, 124
64, 44, 89
59, 61, 123
57, 88, 132

// Poids, puissance et portée de chacun des relais de type 3 (w_r, p_r, s_r)
66, 50, 150
42, 65, 184
81, 40, 85
81, 89, 130
