// Nombre d'états (#T), de HAPS (#H), de positions envisageables pour le déploiement (#E) de types de communication (#C), d'unités (#U) et de bases (#B)
100, 10, 100, 3, 10, 1

// Altitude de déploiement des HAPS (A)
20

// Nombre de relais par type de communication (R_1, R_2, ...)
4, 4, 4

// Types de communication de chaque unité (C_u)
3
3, 2
2
2, 3
1
2
2
1, 3
3
1

// Types de communication de chaque base (C_b)
1, 2, 3

// Positions des bases (x_b, y_b)
600, 750

// Positions envisageables pour le déploiement d'un HAPS (x_e, y_e)
0, 0
0, 110
0, 220
0, 330
0, 440
0, 550
0, 660
0, 770
0, 880
0, 990
110, 0
110, 110
110, 220
110, 330
110, 440
110, 550
110, 660
110, 770
110, 880
110, 990
220, 0
220, 110
220, 220
220, 330
220, 440
220, 550
220, 660
220, 770
220, 880
220, 990
330, 0
330, 110
330, 220
330, 330
330, 440
330, 550
330, 660
330, 770
330, 880
330, 990
440, 0
440, 110
440, 220
440, 330
440, 440
440, 550
440, 660
440, 770
440, 880
440, 990
550, 0
550, 110
550, 220
550, 330
550, 440
550, 550
550, 660
550, 770
550, 880
550, 990
660, 0
660, 110
660, 220
660, 330
660, 440
660, 550
660, 660
660, 770
660, 880
660, 990
770, 0
770, 110
770, 220
770, 330
770, 440
770, 550
770, 660
770, 770
770, 880
770, 990
880, 0
880, 110
880, 220
880, 330
880, 440
880, 550
880, 660
880, 770
880, 880
880, 990
990, 0
990, 110
990, 220
990, 330
990, 440
990, 550
990, 660
990, 770
990, 880
990, 990

// Poids et puissance maximale de chacun des HAPS (W_h, P_h)
196, 147
157, 171
171, 111
162, 138
185, 101
199, 104
117, 188
171, 125
170, 109
180, 198

// Poids, puissance et portée de chacun des relais de type 1 (w_r, p_r, s_r)
53, 89, 122
80, 90, 112
60, 75, 193
82, 58, 120

// Poids, puissance et portée de chacun des relais de type 2 (w_r, p_r, s_r)
41, 41, 124
64, 44, 89
59, 61, 123
57, 88, 132

// Poids, puissance et portée de chacun des relais de type 3 (w_r, p_r, s_r)
66, 50, 150
42, 65, 184
81, 40, 85
81, 89, 130
