// Déplacements de l'unité terrestre 1 sur un horizon temporel (x_1^t, y_1^t) 
(896.1397361415737,232.3600676841323), (876.2883645637598,234.7937986634238), (856.44982410808,237.3299990869615), (836.625895617727,239.97799062950295), (816.8180295344154,242.74357216429664), (797.0245605604451,245.6103797923872), (777.2439153069956,248.56437257456983), (757.4748102339448,251.59463405019807), (737.7162682915396,254.6930240047088), (717.9675904589811,257.8536764477681), (698.2283116541557,261.072507332635), (678.4981531168825,264.34677734197504), (658.7788917851876,267.6860485996486), (639.1141825302083,271.33285678176185), (619.504572412772,275.26518319778324), (609.5026350303941,257.94579381481157), (597.451019291615,243.02832757548393), (583.3664265032048,230.77576054316066), (566.9845316539356,221.165949289009), (548.3513850575918,214.28900540553818), (528.6938988893952,210.60346100244638), (508.6983146854277,210.1832082903248), (488.87575451192714,212.8414235126025), (469.66241455280317,218.39548217407975), (476.9323095189523,237.02740711975187), (483.7850761371195,255.81675489121358), (490.28726075100036,274.7302843145394), (496.32719435851146,293.79646384838566), (501.5461336122451,313.1035266251479), (505.68728932079915,332.6701009139065), (508.3930516791935,352.48622692430257), (509.378175040822,372.46195048973004), (506.7206678499951,352.63929538173045), (509.5082351499053,332.834511400367), (509.6571701802169,313.1456869455904), (506.6903827644393,293.56226039337525), (500.1992881542826,274.6449220298), (490.6863114930404,257.05221686423033), (478.49743866553257,241.19562898427202), (464.181215934593,227.22975032526423), (448.29986863441206,215.0731550810754), (431.24726318806654,204.6228609468767), (413.345124592524,195.70583040380995), (394.8405450862936,188.11764634584193), (375.92317386742604,181.62664748838077), (356.7353240556742,175.98515658599914), (337.38304992904614,170.93644525261496), (317.9474093798507,166.21883182605393), (298.49091644560184,161.5879698437093), (279.0569563924286,156.8634384752381), (259.6654940677899,151.96740039204096), (240.34737409168915,146.78953977311954), (221.0878644313549,141.39776013709107), (231.46595149924036,158.49440626466205), (240.1267744632271,176.5218893276545), (248.01495896718504,194.9005874652136), (234.7484813308641,209.86723609224418), (218.6144627380952,221.68643420582984), (200.30736896940144,229.73940370435983), (195.10331253568634,249.0504833384639), (212.99823118926304,257.9819942062775), (197.7430561460931,270.91565704409123), (179.93786995456074,280.02473738652236), (189.47559250846396,297.604039092926), (199.43586773839857,314.142595655481), (210.1036596824251,329.6842022303083), (221.40777259578076,344.09848090376795), (233.1956823018985,357.26741795795516), (245.425567189451,369.23196628914826), (258.35536364626773,380.31788607871414), (238.82415355057836,384.62274753967216), (218.8439101678274,385.51149630396776), (198.9656660077157,383.3079970162474), (179.6228795651218,378.2230572293664), (161.19736470423442,370.4448567876692), (143.90709123317103,360.39267079178546), (127.89021263820916,348.415208620096), (113.57034856197339,335.0981920260244), (100.97943153751847,320.8088680466725), (90.87276163621905,306.6301417794265), (103.59887915134236,293.3617090322783), (121.28863213309339,284.03043690868066), (141.03337300836017,280.845282631637), (160.91495120120112,283.01849420945257), (179.940324948951,289.1857588996073), (197.75808655969507,298.2702165709653), (214.3999722584668,309.36290066405195), (232.8205540452151,301.5730247576131), (251.4944576004157,294.41164737535865), (270.3642445907579,287.78359042485556), (280.74719944222244,270.6899001108114), (290.7361894373744,257.4745635139106), (299.9391997600631,248.27372707343264), (308.31633561536125,243.32170625794987), (316.0185965939507,242.84928490042725), (322.429492639952,246.25649022490427), (329.5128017210715,227.55283463404905), (335.9726827114475,213.55841294879258), (341.7488533124558,204.40189358657366), (346.5170034589372,199.80126317123506)

// Déplacements de l'unité terrestre 2 sur un horizon temporel (x_2^t, y_2^t) 
(715.1408296686329,752.4053305895845), (708.5530346323845,733.5214497236084), (701.755680723023,714.7119845576104), (694.7971971040938,695.9615310770918), (687.7087465850066,677.2598234214136), (680.5004124528745,658.6039954033507), (673.1756534959546,639.9935707380449), (665.7335706752283,621.4297509993853), (658.1700033989557,602.9150959916003), (650.4780995649156,584.4533892609678), (642.6485566911765,566.0496326230343), (634.6696369581188,547.7101440834533), (626.5829683653747,529.417911002959), (618.4828252552607,511.1316406999237), (610.3403017020112,492.86420217711003), (593.7067744814016,503.9694159166667), (574.8166172418966,509.98887703457046), (554.8249211150705,510.56514604523426), (535.3432941055713,506.04118659993077), (550.0415488938855,492.4779529818809), (569.8199761480566,495.44676004052644), (589.8035758731176,494.6369810407077), (609.7141391620754,492.74767706399956), (589.9119024025563,489.94207208112135), (570.8894407898487,483.7658309756379), (576.8564801119987,464.6767125641472), (557.6740480503697,470.3365977397482), (537.6794233459997,469.8729352208882), (518.0036345944081,473.4594846772243), (498.03217568185477,472.39138875260267), (478.6745134800637,467.36337581692436), (460.3962052657598,459.24528190129905), (443.40358139668024,448.6977355494698), (427.6898922587348,436.3251863506986), (413.18765963197825,422.55255955551394), (399.810386871626,407.6848571945189), (387.3893700423567,392.00945158805985), (375.9441467680112,375.60802286369625), (365.2972583039991,358.6774656952246), (355.2733859540688,341.3707622797182), (338.9960786306163,352.99183220885465), (320.8918044502381,360.2069523454214), (301.0199315884493,362.4671888297085), (281.2054798519411,359.74919280660856), (262.45644805582674,352.7868794907421), (245.29629747779913,342.51413729893085), (229.87815692090243,329.77518358334737), (216.14421975358337,315.2363057076607), (203.93459753967443,299.39568938778154), (193.05788122495514,282.611856624997), (183.30551039985957,265.1507208288976), (174.46122853515877,247.21253033214668), (155.2777773418165,252.86896032929639), (136.43325121033322,259.5685002299048), (118.21095549366245,267.81155420365764), (101.94350214160576,279.44641395522575), (86.4138276487937,286.4765725904422), (91.45755576245904,288.325246595981), (111.43034134422436,287.28225277776954), (131.35689331641672,285.56979066154133), (111.55220891394133,282.78151597666033), (92.71215756868015,276.06940265014964), (93.64379622657415,265.16986118263014), (111.09132798960245,255.3931728180499), (129.47927649678428,247.52657573308173), (143.92395299624116,261.35955519616334), (158.1430403833251,275.4243180408924), (176.31093145097776,283.7865984806951), (194.401291077865,292.315308146869), (212.30358964910602,301.23201750997725), (229.9682797652807,310.6106487053874), (247.35400239480373,320.4968334421446), (264.418214785621,330.92816391726035), (281.1304624269014,341.91455453367837), (297.45931559412526,353.46308492690343), (313.29867756152015,365.6743343497039), (328.51488169888813,378.65382323216556), (314.5645116539951,392.9851586762389), (297.88253161573033,404.0174540857597), (279.45701800264465,411.79565748333135), (260.03800816753125,416.58126685140235), (262.815225488607,436.3875048574326), (280.5451194420683,445.64227986274824), (276.80513351099654,465.28948081442036), (287.3906455480423,482.25848004577045), (293.01647881147994,463.066033612551), (298.1303738535489,443.7308822684652), (302.5346149526432,424.2218417912647), (306.0768991855201,404.6012724036971), (308.40383297911757,385.0727293443251), (308.68293790616246,365.38968902947323), (306.9173350556422,346.0152460906808), (302.8882543781827,327.11669621953473), (296.78928862166543,309.077761634076), (289.06277571019115,292.39629393378937), (308.43726529322066,287.4335171508704), (328.2303280800539,286.2858868596252), (348.0144172738027,289.21672543822217), (366.9404587177517,295.6824005972387), (384.65769667832416,304.9613810934167)

// Déplacements de l'unité terrestre 3 sur un horizon temporel (x_3^t, y_3^t) 
(286.33723008069734,815.5246879486515), (297.3396170669701,798.8229670611413), (308.75479476387545,782.4006128405043), (320.4474096456905,766.1746226634594), (332.3342145297978,750.0903486777564), (344.344542011501,734.0980994994125), (356.4295208778884,718.1621876711245), (368.554649176763,702.2568029308602), (380.69461864204,686.3627429906768), (392.82989215133216,670.4650973519455), (404.9443757821785,654.551603506848), (417.0237579798067,638.6114489993275), (429.09449584172444,622.6647475388729), (441.3629072356684,606.8696191168262), (453.7875892833385,591.1971184862854), (466.3582970524539,575.6414987241704), (479.00903271716163,560.150892307968), (491.6806794466152,544.6773869144274), (504.07237627603297,528.9787930382932), (516.4950235254879,513.3046794966729), (528.9232404409463,497.6349818511434), (534.5647927889254,516.8228135969403), (540.9527609178749,532.9859823427392), (521.8148621982573,527.1772963813829), (502.4979942770521,521.9947667177231), (484.74612175930406,512.7822197238879), (468.85572687380557,500.63745334561105), (454.7920430725678,486.41729870725345), (442.3413401338564,470.7654618715347), (431.24041673330527,454.1290710473476), (412.3480943894236,447.56552349629953), (393.020619964446,442.42269039072073), (374.9686235369969,433.81307803107495), (358.5668571716974,422.3683386239006), (344.0021255648553,408.6618221729327), (331.34322714194263,393.17788563475295), (320.4747789541552,376.38869762611534), (311.5185599600462,358.50613233671794), (309.77233622066166,378.42975406199696), (309.12664284984163,395.01019557070583), (309.17253757086064,407.5013921015207), (304.5434589036161,426.95830939826794), (299.5105052326741,440.8148391097469), (293.7942616268427,448.54808920908533), (287.12186563829215,449.7448036056255), (279.2252902317339,444.1019003976557), (269.84132103586415,431.4278176213568), (260.036594999358,413.996026337927), (251.40359410535766,395.9552033089133), (243.5973495796468,377.5415522205276), (236.34018880668015,358.9046635983537), (229.38358744086827,340.1535117020785), (222.64724048662669,321.32211160245555), (216.1624681223723,302.4026050712639), (209.80478918493972,283.4400124603226), (203.47396801801372,264.46843626453955), (197.03570315935798,245.53305283536656), (181.7241827120247,258.3999616168453), (169.98748128596077,274.5940914062297), (180.80028352753646,291.41917112920805), (168.0969689313685,306.8666886731627), (155.1251055358736,322.0893940847713), (144.51081694326507,339.04040814508113), (133.26984263711864,351.35435622871023), (122.2595857309195,359.32673240815427), (112.27038786933302,363.2286396248161), (103.87438645507447,363.31892427683607), (97.60833851577384,359.98790488506415), (114.0340569042551,353.83310654539696), (133.23974464683698,348.25264434819144), (144.87785886586727,364.51776953752847), (156.99893316947166,380.4262439372471), (148.44260985464453,398.503559316809), (139.15004778392736,416.2136776157326), (132.0323458333187,430.7641202205776), (127.44687143834483,442.13833934627235), (125.6817104138386,450.4225215324004), (126.55798477395574,455.4980323887225), (130.06075207200482,457.5873757097646), (136.59947583669333,457.4089143901706), (146.40445848381697,455.6511332923485), (160.0975059931148,453.38604111423734), (178.47980918549845,451.804428870392), (161.3032914033886,441.55907690567824), (145.8309138498097,429.64982805223826), (132.46406767624453,416.36424992436076), (121.49714871651778,401.98729027543146), (113.35360299439286,386.87591160617126), (108.48803206736024,371.51095326743143), (107.14128525132863,356.34208203863454), (108.98880814438506,341.4128089370459), (114.45047392256899,327.52103571648223), (123.60104580565827,315.183661782125), (136.79351722521773,305.1357941095939), (154.47801649556357,298.20526556823256), (174.24346027235217,295.15121378304474), (194.23756642304045,295.6367230363124), (213.91672580571753,299.2047317234083), (233.0522568839983,305.0212126485168), (251.6774183093627,312.3084180030486)

// Déplacements de l'unité terrestre 4 sur un horizon temporel (x_4^t, y_4^t) 
(826.0363582762626,121.41322574940551), (811.4824097826472,133.3412335424286), (795.3832744698167,145.2079029226369), (778.8337021963822,156.43784760488577), (761.9742352758165,167.19695421995146), (744.8864177439638,177.58957140707565), (727.6248979669067,187.6910532283862), (710.2272505730411,197.5562377253291), (692.7197104510076,207.22505558871782), (675.1207428328961,216.72644173899408), (657.4433086027342,226.08102986666182), (645.8980337881061,209.74987468845367), (630.9912954184094,196.48087019765143), (613.4682509613555,186.84017971635757), (594.3287071295052,181.03691667659436), (574.4337392203133,178.98990619977064), (554.483687706823,180.40250827009416), (535.0005640220057,184.92001770363268), (520.5606028076486,171.0821161239906), (505.7102432965073,161.79570480060528), (490.7185216061157,157.36013056526838), (476.01046184956255,158.0400303044452), (461.8925105220394,163.90579225876186), (447.7401496660465,174.1022189172465), (433.97303344251316,188.60968288886212), (422.44813563513475,204.9552244990225), (412.89705041212915,222.52726965782188), (405.53555734548365,241.12319447563425), (399.8861699693187,260.3087208503269), (395.6852149159453,279.86254340857715), (392.51067037217064,299.60899288537144), (390.323799237537,319.4890732333103), (388.86977512237064,339.4361485545827), (369.9664471633501,332.90436533147187), (350.41001765119034,328.71556302819636), (330.41657665236977,329.22773197169175), (332.85325276144255,309.376721681546), (313.4034993710428,314.0358088295433), (293.77883122878416,315.9963858551372), (274.12019694711853,314.8171327312709), (254.6648750903933,310.1813532443637), (236.2262487777475,302.43428543114527), (219.1461637708242,292.02896486153884), (203.59852379198074,279.44838891731956), (189.64475938953709,265.1203583826963), (177.27713929130962,249.40278945153136), (166.44395911521974,232.59082325859683), (157.06483816121903,214.92639317636025), (149.0428045885162,196.60572240920686), (142.2843761094797,177.7822358965082), (136.69834936503625,158.57816587970285), (132.14862954284072,139.1025388156127), (128.80755507247287,119.9553792750865), (127.05554932624798,102.02673855779372), (126.93256241424112,85.88124272694778), (128.45473435882232,92.05848993636668), (130.59589533559858,111.94354537183204), (133.5313573310085,131.7269490949911), (137.19938599826816,151.387711178292), (142.10810965719503,170.7759661807488), (156.96884876824737,157.3909584081235), (168.4245020093945,140.99681284275186), (149.6621602638637,134.07044783476158), (132.98013649466688,123.03821855125082), (116.0252081568076,113.5475924739334), (99.71969810868558,106.3074642586232), (104.78894476348145,101.84891579571041), (113.16591189625248,102.44344333769752), (125.40184961291962,108.90484016720995), (141.14241745693732,121.24317570924622), (155.64445035378114,135.0160128119952), (169.14157700932105,149.77499556977068), (181.7896897069696,165.26774371810063), (193.71690051527978,181.3220777850786), (204.93403700888737,197.88033400014476), (215.48100966490188,214.87331395638793), (225.36849557471635,232.25829662486422), (234.4260789807535,250.08973467238806), (242.53546299066082,268.37190880403494), (249.81303065481737,287.0008381584993), (256.3199378271471,305.9127433785104), (262.4087604673003,324.96336643542793), (268.5863461557875,343.98539143439683), (274.2431195444075,363.16874137203285), (279.75859558930966,382.3931925735135), (285.03961912431896,401.6833659895997), (278.98402502879,382.62215458659085), (269.3362889658877,365.10298825766483), (258.7391494866766,348.1412479325052), (247.21339087134822,331.79631329387223), (234.70834871522098,316.18785659010166), (221.3434262925388,301.30905124035377), (207.20660779248163,287.1616004913163), (226.52438990631623,292.3407214787438), (244.9629893344579,300.0878532788705), (262.4848692831203,309.73066008315016), (279.1662072979906,320.76392623754185), (295.1015746233577,332.84962308156463), (301.8219210372941,314.0125069520534), (307.08590942769223,294.71767794981156)
