// Nombre d'états (#T), de HAPS (#H), de positions envisageables pour le déploiement (#E) de types de communication (#C), d'unités (#U) et de bases (#B)
100, 10, 144, 3, 10, 1

// Altitude de déploiement des HAPS (A)
20

// Nombre de relais par type de communication (R_1, R_2, ...)
4, 4, 4

// Types de communication de chaque unité (C_u)
3
3, 2
2
2, 3
1
2
2
1, 3
3
1

// Types de communication de chaque base (C_b)
1, 2, 3

// Positions des bases (x_b, y_b)
600, 750

// Positions envisageables pour le déploiement d'un HAPS (x_e, y_e)
0, 0
0, 90
0, 180
0, 270
0, 360
0, 450
0, 540
0, 630
0, 720
0, 810
0, 900
0, 990
90, 0
90, 90
90, 180
90, 270
90, 360
90, 450
90, 540
90, 630
90, 720
90, 810
90, 900
90, 990
180, 0
180, 90
180, 180
180, 270
180, 360
180, 450
180, 540
180, 630
180, 720
180, 810
180, 900
180, 990
270, 0
270, 90
270, 180
270, 270
270, 360
270, 450
270, 540
270, 630
270, 720
270, 810
270, 900
270, 990
360, 0
360, 90
360, 180
360, 270
360, 360
360, 450
360, 540
360, 630
360, 720
360, 810
360, 900
360, 990
450, 0
450, 90
450, 180
450, 270
450, 360
450, 450
450, 540
450, 630
450, 720
450, 810
450, 900
450, 990
540, 0
540, 90
540, 180
540, 270
540, 360
540, 450
540, 540
540, 630
540, 720
540, 810
540, 900
540, 990
630, 0
630, 90
630, 180
630, 270
630, 360
630, 450
630, 540
630, 630
630, 720
630, 810
630, 900
630, 990
720, 0
720, 90
720, 180
720, 270
720, 360
720, 450
720, 540
720, 630
720, 720
720, 810
720, 900
720, 990
810, 0
810, 90
810, 180
810, 270
810, 360
810, 450
810, 540
810, 630
810, 720
810, 810
810, 900
810, 990
900, 0
900, 90
900, 180
900, 270
900, 360
900, 450
900, 540
900, 630
900, 720
900, 810
900, 900
900, 990
990, 0
990, 90
990, 180
990, 270
990, 360
990, 450
990, 540
990, 630
990, 720
990, 810
990, 900
990, 990

// Poids et puissance maximale de chacun des HAPS (W_h, P_h)
196, 147
157, 171
171, 111
162, 138
185, 101
199, 104
117, 188
171, 125
170, 109
180, 198

// Poids, puissance et portée de chacun des relais de type 1 (w_r, p_r, s_r)
53, 89, 122
80, 90, 112
60, 75, 193
82, 58, 120

// Poids, puissance et portée de chacun des relais de type 2 (w_r, p_r, s_r)
41, 41, 124
64, 44, 89
59, 61, 123
57, 88, 132

// Poids, puissance et portée de chacun des relais de type 3 (w_r, p_r, s_r)
66, 50, 150
42, 65, 184
81, 40, 85
81, 89, 130
