// Nombre d'états (#T), de HAPS (#H), de positions envisageables pour le déploiement (#E) de types de communication (#C), d'unités (#U) et de bases (#B)
100, 10, 676, 3, 10, 1

// Altitude de déploiement des HAPS (A)
20

// Nombre de relais par type de communication (R_1, R_2, ...)
4, 4, 4

// Types de communication de chaque unité (C_u)
3
3, 2
2
2, 3
1
2
2
1, 3
3
1

// Types de communication de chaque base (C_b)
1, 2, 3

// Positions des bases (x_b, y_b)
600, 750

// Positions envisageables pour le déploiement d'un HAPS (x_e, y_e)
0, 0
0, 40
0, 80
0, 120
0, 160
0, 200
0, 240
0, 280
0, 320
0, 360
0, 400
0, 440
0, 480
0, 520
0, 560
0, 600
0, 640
0, 680
0, 720
0, 760
0, 800
0, 840
0, 880
0, 920
0, 960
0, 1000
40, 0
40, 40
40, 80
40, 120
40, 160
40, 200
40, 240
40, 280
40, 320
40, 360
40, 400
40, 440
40, 480
40, 520
40, 560
40, 600
40, 640
40, 680
40, 720
40, 760
40, 800
40, 840
40, 880
40, 920
40, 960
40, 1000
80, 0
80, 40
80, 80
80, 120
80, 160
80, 200
80, 240
80, 280
80, 320
80, 360
80, 400
80, 440
80, 480
80, 520
80, 560
80, 600
80, 640
80, 680
80, 720
80, 760
80, 800
80, 840
80, 880
80, 920
80, 960
80, 1000
120, 0
120, 40
120, 80
120, 120
120, 160
120, 200
120, 240
120, 280
120, 320
120, 360
120, 400
120, 440
120, 480
120, 520
120, 560
120, 600
120, 640
120, 680
120, 720
120, 760
120, 800
120, 840
120, 880
120, 920
120, 960
120, 1000
160, 0
160, 40
160, 80
160, 120
160, 160
160, 200
160, 240
160, 280
160, 320
160, 360
160, 400
160, 440
160, 480
160, 520
160, 560
160, 600
160, 640
160, 680
160, 720
160, 760
160, 800
160, 840
160, 880
160, 920
160, 960
160, 1000
200, 0
200, 40
200, 80
200, 120
200, 160
200, 200
200, 240
200, 280
200, 320
200, 360
200, 400
200, 440
200, 480
200, 520
200, 560
200, 600
200, 640
200, 680
200, 720
200, 760
200, 800
200, 840
200, 880
200, 920
200, 960
200, 1000
240, 0
240, 40
240, 80
240, 120
240, 160
240, 200
240, 240
240, 280
240, 320
240, 360
240, 400
240, 440
240, 480
240, 520
240, 560
240, 600
240, 640
240, 680
240, 720
240, 760
240, 800
240, 840
240, 880
240, 920
240, 960
240, 1000
280, 0
280, 40
280, 80
280, 120
280, 160
280, 200
280, 240
280, 280
280, 320
280, 360
280, 400
280, 440
280, 480
280, 520
280, 560
280, 600
280, 640
280, 680
280, 720
280, 760
280, 800
280, 840
280, 880
280, 920
280, 960
280, 1000
320, 0
320, 40
320, 80
320, 120
320, 160
320, 200
320, 240
320, 280
320, 320
320, 360
320, 400
320, 440
320, 480
320, 520
320, 560
320, 600
